ID,Upvotes
108915.0,35.0
108925.0,20.0
108930.0,28.0
108940.0,18.0
108941.0,54.0
108950.0,7.0
108951.0,29.0
108952.0,10.0
108954.0,26.0
108956.0,107.0
108958.0,21.0
108962.0,17.0
108965.0,10.0
108968.0,11.0
108970.0,17.0
108974.0,8.0
108975.0,22.0
108989.0,7.0
108993.0,107.0
108994.0,14.0
108998.0,106.0
109004.0,46.0
109007.0,12.0
109009.0,3.0
109011.0,101.0
109016.0,18.0
109021.0,106.0
109023.0,6.0
109025.0,69.0
109027.0,15.0
109028.0,24.0
109034.0,6.0
109035.0,10.0
109036.0,12.0
109042.0,24.0
109043.0,36.0
109046.0,2.0
109049.0,10.0
109054.0,107.0
109056.0,83.0
109061.0,101.0
109063.0,8.0
109065.0,55.0
109067.0,11.0
109072.0,105.0
109074.0,73.0
109076.0,8.0
109077.0,15.0
109084.0,106.0
109088.0,30.0
109091.0,9.0
109108.0,72.0
109109.0,10.0
109111.0,11.0
109112.0,40.0
109114.0,41.0
109118.0,105.0
109119.0,73.0
109120.0,29.0
109121.0,103.0
109122.0,17.0
109123.0,106.0
109124.0,35.0
109134.0,61.0
109139.0,1.0
109154.0,27.0
109155.0,106.0
109157.0,105.0
109165.0,87.0
109166.0,9.0
109169.0,102.0
109172.0,50.0
109182.0,94.0
109185.0,5.0
109187.0,18.0
109189.0,24.0
109196.0,25.0
109202.0,85.0
109204.0,42.0
109205.0,40.0
109206.0,6.0
109209.0,11.0
109210.0,5.0
109212.0,44.0
109213.0,86.0
109215.0,3.0
109216.0,14.0
109221.0,40.0
109226.0,10.0
109227.0,8.0
109228.0,8.0
109239.0,83.0
109240.0,14.0
109246.0,24.0
109256.0,20.0
109257.0,21.0
109258.0,107.0
109259.0,17.0
109260.0,106.0
109268.0,50.0
109272.0,5.0
109276.0,26.0
109278.0,25.0
109281.0,103.0
109286.0,53.0
109287.0,7.0
109288.0,23.0
109290.0,106.0
109295.0,5.0
109299.0,106.0
109300.0,16.0
109304.0,73.0
109305.0,102.0
109310.0,15.0
109311.0,19.0
109313.0,43.0
109314.0,16.0
109315.0,99.0
109316.0,10.0
109317.0,106.0
109322.0,68.0
109323.0,7.0
109328.0,18.0
109329.0,99.0
109336.0,8.0
109340.0,106.0
109341.0,33.0
109343.0,3.0
109348.0,18.0
109349.0,6.0
109354.0,55.0
109355.0,99.0
109356.0,14.0
109357.0,16.0
109358.0,35.0
109359.0,30.0
109362.0,107.0
109365.0,101.0
109366.0,15.0
109367.0,106.0
109368.0,106.0
109373.0,56.0
109374.0,93.0
109375.0,35.0
109376.0,6.0
109384.0,103.0
109386.0,107.0
109391.0,28.0
109398.0,102.0
109401.0,9.0
109406.0,10.0
109408.0,34.0
109412.0,87.0
109416.0,6.0
109417.0,11.0
109420.0,31.0
109428.0,92.0
109435.0,5.0
109442.0,12.0
109443.0,10.0
109450.0,106.0
109454.0,102.0
109455.0,107.0
109459.0,14.0
109462.0,102.0
109464.0,102.0
109466.0,105.0
109471.0,104.0
109474.0,11.0
109480.0,84.0
109488.0,24.0
109493.0,15.0
109494.0,99.0
109496.0,0.0
109498.0,105.0
109503.0,6.0
109505.0,37.0
109509.0,89.0
109511.0,98.0
109513.0,30.0
109516.0,108.0
109523.0,95.0
109524.0,41.0
109530.0,98.0
109532.0,4.0
109534.0,66.0
109538.0,94.0
109539.0,103.0
109541.0,67.0
109544.0,101.0
109546.0,18.0
109548.0,11.0
109549.0,15.0
109554.0,45.0
109563.0,10.0
109564.0,100.0
109568.0,93.0
109571.0,107.0
109572.0,63.0
109575.0,16.0
109578.0,102.0
109583.0,107.0
109596.0,10.0
109599.0,5.0
109600.0,49.0
109603.0,73.0
109605.0,80.0
109606.0,10.0
109611.0,90.0
109612.0,66.0
109617.0,13.0
109619.0,106.0
109624.0,93.0
109627.0,106.0
109628.0,107.0
109630.0,49.0
109631.0,99.0
109633.0,107.0
109635.0,29.0
109637.0,14.0
109638.0,14.0
109639.0,59.0
109640.0,9.0
109643.0,47.0
109644.0,99.0
109649.0,26.0
109654.0,7.0
109660.0,26.0
109661.0,13.0
109668.0,8.0
109672.0,107.0
109674.0,13.0
109681.0,23.0
109682.0,18.0
109684.0,35.0
109685.0,17.0
109688.0,21.0
109697.0,107.0
109702.0,35.0
109703.0,105.0
109704.0,15.0
109705.0,32.0
109708.0,22.0
109709.0,16.0
109711.0,106.0
109718.0,30.0
109722.0,78.0
109723.0,14.0
109726.0,105.0
109728.0,34.0
109733.0,14.0
109737.0,26.0
109741.0,21.0
109749.0,67.0
109752.0,15.0
109755.0,104.0
109756.0,86.0
109762.0,93.0
109767.0,101.0
109769.0,64.0
109775.0,97.0
109776.0,107.0
109777.0,103.0
109779.0,106.0
109780.0,14.0
109790.0,86.0
109792.0,9.0
109801.0,23.0
109803.0,106.0
109804.0,33.0
109805.0,27.0
109806.0,19.0
109812.0,8.0
109813.0,43.0
109814.0,107.0
109815.0,107.0
109817.0,107.0
109827.0,56.0
109834.0,88.0
109839.0,4.0
109842.0,59.0
109844.0,39.0
109846.0,7.0
109849.0,73.0
109850.0,101.0
109851.0,104.0
109853.0,68.0
109854.0,108.0
109857.0,70.0
109858.0,8.0
109859.0,12.0
109868.0,28.0
109870.0,18.0
109872.0,72.0
109875.0,10.0
109877.0,12.0
109882.0,97.0
109883.0,106.0
109886.0,4.0
109890.0,2.0
109898.0,107.0
109899.0,107.0
109905.0,101.0
109908.0,107.0
109911.0,70.0
109913.0,8.0
109915.0,95.0
109919.0,39.0
109920.0,3.0
109922.0,103.0
109924.0,4.0
109925.0,17.0
109928.0,5.0
109930.0,7.0
109933.0,100.0
109940.0,105.0
109941.0,5.0
109944.0,35.0
109946.0,10.0
109958.0,10.0
109963.0,9.0
109964.0,22.0
109968.0,48.0
109975.0,107.0
109977.0,24.0
109979.0,87.0
109980.0,54.0
109983.0,105.0
109985.0,109.0
109988.0,106.0
109990.0,20.0
109991.0,11.0
109993.0,7.0
110000.0,69.0
110002.0,16.0
110007.0,40.0
110011.0,24.0
110015.0,29.0
110018.0,22.0
110020.0,12.0
110022.0,27.0
110030.0,96.0
110032.0,107.0
110034.0,29.0
110035.0,50.0
110038.0,44.0
110040.0,49.0
110044.0,42.0
110045.0,3.0
110056.0,107.0
110057.0,16.0
110058.0,31.0
110063.0,35.0
110070.0,38.0
110073.0,71.0
110076.0,107.0
110081.0,7.0
110083.0,67.0
110093.0,86.0
110094.0,84.0
110095.0,22.0
110107.0,65.0
110117.0,18.0
110120.0,3.0
110126.0,106.0
110127.0,105.0
110130.0,39.0
110133.0,6.0
110136.0,105.0
110137.0,22.0
110139.0,4.0
110144.0,44.0
110146.0,40.0
110148.0,93.0
110149.0,5.0
110155.0,107.0
110159.0,105.0
110161.0,17.0
110162.0,36.0
110165.0,4.0
110167.0,54.0
110168.0,32.0
110169.0,80.0
110171.0,14.0
110172.0,38.0
110174.0,104.0
110175.0,3.0
110182.0,107.0
110185.0,74.0
110193.0,59.0
110194.0,4.0
110206.0,8.0
110207.0,12.0
110211.0,106.0
110215.0,98.0
110219.0,84.0
110226.0,109.0
110229.0,77.0
110234.0,22.0
110238.0,76.0
110244.0,22.0
110246.0,103.0
110251.0,3.0
110253.0,79.0
110258.0,106.0
110261.0,6.0
110264.0,104.0
110267.0,108.0
110277.0,5.0
110281.0,61.0
110286.0,86.0
110292.0,106.0
110295.0,3.0
110296.0,107.0
110299.0,10.0
110308.0,105.0
110310.0,18.0
110313.0,21.0
110317.0,107.0
110324.0,9.0
110328.0,22.0
110331.0,78.0
110333.0,46.0
110334.0,11.0
110336.0,37.0
110340.0,52.0
110343.0,6.0
110344.0,68.0
110345.0,19.0
110348.0,14.0
110350.0,36.0
110353.0,22.0
110357.0,18.0
110363.0,104.0
110365.0,107.0
110366.0,7.0
110369.0,65.0
110370.0,21.0
110371.0,10.0
110378.0,30.0
110380.0,10.0
110381.0,20.0
110385.0,103.0
110390.0,4.0
110394.0,11.0
110395.0,101.0
110403.0,92.0
110418.0,55.0
110419.0,28.0
110435.0,88.0
110438.0,36.0
110439.0,9.0
110441.0,6.0
110445.0,27.0
110449.0,8.0
110460.0,79.0
110462.0,12.0
110463.0,13.0
110466.0,52.0
110468.0,9.0
110469.0,14.0
110470.0,12.0
110474.0,106.0
110475.0,13.0
110480.0,45.0
110482.0,43.0
110483.0,37.0
110484.0,107.0
110485.0,26.0
110487.0,107.0
110488.0,15.0
110490.0,9.0
110491.0,39.0
110492.0,4.0
110495.0,100.0
110496.0,13.0
110497.0,13.0
110501.0,88.0
110506.0,25.0
110512.0,82.0
110513.0,10.0
110514.0,18.0
110524.0,9.0
110525.0,53.0
110530.0,102.0
110533.0,15.0
110536.0,59.0
110543.0,15.0
110545.0,13.0
110547.0,15.0
110552.0,17.0
110556.0,103.0
110559.0,13.0
110566.0,84.0
110569.0,9.0
110572.0,52.0
110577.0,15.0
110586.0,105.0
110588.0,106.0
110592.0,74.0
110596.0,5.0
110598.0,51.0
110605.0,9.0
110606.0,79.0
110610.0,102.0
110616.0,25.0
110618.0,64.0
110623.0,12.0
110626.0,15.0
110632.0,43.0
110633.0,17.0
110634.0,11.0
110638.0,12.0
110642.0,66.0
110649.0,18.0
110651.0,26.0
110655.0,74.0
110660.0,104.0
110667.0,11.0
110675.0,7.0
110678.0,62.0
110679.0,82.0
110680.0,12.0
110681.0,23.0
110687.0,8.0
110688.0,41.0
110691.0,54.0
110692.0,23.0
110705.0,61.0
110709.0,14.0
110715.0,7.0
110716.0,96.0
110717.0,32.0
110720.0,107.0
110723.0,10.0
110728.0,49.0
110729.0,106.0
110745.0,19.0
110746.0,6.0
110749.0,6.0
110750.0,10.0
110752.0,26.0
110753.0,18.0
110754.0,15.0
110756.0,11.0
110764.0,6.0
110765.0,59.0
110777.0,11.0
110780.0,14.0
110784.0,102.0
110788.0,17.0
110789.0,98.0
110792.0,9.0
110793.0,63.0
110796.0,107.0
110797.0,24.0
110798.0,79.0
110802.0,26.0
110803.0,18.0
110805.0,106.0
110806.0,44.0
110807.0,50.0
110812.0,12.0
110813.0,105.0
110816.0,38.0
110817.0,7.0
110821.0,103.0
110824.0,89.0
110827.0,9.0
110828.0,15.0
110829.0,14.0
110830.0,11.0
110835.0,48.0
110839.0,102.0
110842.0,28.0
110850.0,7.0
110856.0,16.0
110864.0,9.0
110865.0,58.0
110866.0,107.0
110868.0,3.0
110872.0,12.0
110873.0,11.0
110877.0,87.0
110878.0,6.0
110880.0,48.0
110890.0,106.0
110892.0,58.0
110900.0,20.0
110901.0,67.0
110903.0,28.0
110909.0,11.0
110915.0,2.0
110919.0,5.0
110924.0,73.0
110926.0,101.0
110929.0,15.0
110933.0,63.0
110941.0,15.0
110942.0,59.0
110943.0,74.0
110949.0,104.0
110955.0,106.0
110971.0,47.0
110976.0,74.0
110977.0,106.0
110978.0,101.0
110984.0,20.0
110987.0,17.0
110993.0,107.0
110994.0,35.0
110995.0,25.0
110998.0,11.0
111002.0,106.0
111010.0,18.0
111014.0,40.0
111029.0,14.0
111041.0,62.0
111046.0,20.0
111048.0,3.0
111052.0,60.0
111055.0,7.0
111056.0,102.0
111057.0,11.0
111059.0,33.0
111061.0,12.0
111062.0,22.0
111063.0,104.0
111064.0,25.0
111072.0,44.0
111074.0,13.0
111079.0,3.0
111082.0,39.0
111091.0,23.0
111092.0,25.0
111094.0,32.0
111095.0,5.0
111100.0,23.0
111103.0,9.0
111106.0,11.0
111113.0,102.0
111114.0,73.0
111115.0,42.0
111116.0,36.0
111119.0,22.0
111121.0,24.0
111126.0,13.0
111128.0,44.0
111129.0,66.0
111134.0,23.0
111136.0,44.0
111147.0,6.0
111150.0,80.0
111156.0,6.0
111158.0,92.0
111161.0,5.0
111170.0,12.0
111173.0,9.0
111175.0,95.0
111178.0,8.0
111180.0,100.0
111183.0,8.0
111195.0,21.0
111204.0,28.0
111208.0,106.0
111211.0,107.0
111215.0,105.0
111219.0,104.0
111226.0,40.0
111237.0,13.0
111239.0,6.0
111250.0,19.0
111252.0,33.0
111253.0,55.0
111255.0,38.0
111267.0,3.0
111272.0,21.0
111276.0,63.0
111277.0,24.0
111280.0,106.0
111281.0,17.0
111283.0,107.0
111292.0,11.0
111297.0,70.0
111304.0,105.0
111305.0,15.0
111311.0,5.0
111312.0,13.0
111313.0,11.0
111315.0,24.0
111317.0,106.0
111320.0,17.0
111322.0,67.0
111324.0,90.0
111327.0,93.0
111331.0,19.0
111332.0,43.0
111335.0,101.0
111337.0,107.0
111341.0,32.0
111348.0,73.0
111350.0,27.0
111358.0,57.0
111363.0,8.0
111369.0,12.0
111376.0,90.0
111378.0,15.0
111393.0,29.0
111394.0,29.0
111395.0,16.0
111413.0,22.0
111414.0,24.0
111417.0,106.0
111418.0,106.0
111420.0,23.0
111425.0,29.0
111446.0,22.0
111450.0,4.0
111452.0,100.0
111453.0,45.0
111454.0,35.0
111455.0,74.0
111463.0,12.0
111465.0,7.0
111466.0,46.0
111467.0,30.0
111469.0,27.0
111472.0,94.0
111473.0,105.0
111474.0,19.0
111475.0,98.0
111480.0,27.0
111482.0,64.0
111484.0,106.0
111485.0,105.0
111489.0,84.0
111493.0,65.0
111494.0,103.0
111496.0,66.0
111498.0,12.0
111500.0,11.0
111501.0,48.0
111502.0,15.0
111508.0,4.0
111511.0,7.0
111520.0,93.0
111524.0,105.0
111536.0,33.0
111542.0,39.0
111543.0,8.0
111545.0,18.0
111547.0,3.0
111552.0,8.0
111558.0,106.0
111559.0,87.0
111560.0,101.0
111561.0,2.0
111567.0,16.0
111568.0,25.0
111576.0,95.0
111583.0,17.0
111589.0,99.0
111590.0,3.0
111591.0,54.0
111592.0,7.0
111596.0,64.0
111597.0,21.0
111599.0,47.0
111603.0,101.0
111605.0,85.0
111615.0,73.0
111619.0,15.0
111621.0,7.0
111623.0,18.0
111626.0,5.0
111633.0,51.0
111634.0,15.0
111637.0,12.0
111639.0,13.0
111644.0,66.0
111647.0,29.0
111648.0,5.0
111656.0,7.0
111659.0,107.0
111665.0,50.0
111672.0,8.0
111674.0,6.0
111682.0,18.0
111683.0,98.0
111689.0,105.0
111692.0,27.0
111693.0,17.0
111697.0,12.0
111703.0,57.0
111707.0,95.0
111709.0,17.0
111710.0,8.0
111712.0,22.0
111714.0,69.0
111717.0,59.0
111722.0,104.0
111723.0,5.0
111724.0,23.0
111731.0,21.0
111732.0,106.0
111735.0,89.0
111736.0,97.0
111737.0,17.0
111744.0,83.0
111746.0,39.0
111750.0,4.0
111752.0,105.0
111755.0,7.0
111756.0,59.0
111761.0,92.0
111763.0,103.0
111767.0,12.0
111770.0,8.0
111775.0,26.0
111778.0,102.0
111780.0,62.0
111781.0,15.0
111783.0,7.0
111784.0,17.0
111785.0,12.0
111792.0,43.0
111797.0,105.0
111800.0,51.0
111802.0,59.0
111809.0,15.0
111810.0,23.0
111815.0,7.0
111820.0,88.0
111821.0,105.0
111823.0,57.0
111828.0,8.0
111829.0,45.0
111833.0,24.0
111836.0,10.0
111837.0,16.0
111845.0,60.0
111848.0,27.0
111849.0,8.0
111850.0,22.0
111852.0,59.0
111854.0,107.0
111860.0,47.0
111866.0,94.0
111867.0,15.0
111869.0,24.0
111870.0,107.0
111871.0,4.0
111872.0,106.0
111873.0,27.0
111874.0,31.0
111884.0,11.0
111886.0,114.0
111891.0,106.0
111893.0,51.0
111899.0,9.0
111901.0,21.0
111905.0,95.0
111906.0,27.0
111907.0,34.0
111909.0,106.0
111910.0,18.0
111913.0,75.0
111915.0,105.0
111918.0,26.0
111919.0,11.0
111921.0,23.0
111924.0,107.0
111934.0,107.0
111936.0,101.0
111940.0,107.0
111944.0,10.0
111952.0,7.0
111954.0,21.0
111958.0,50.0
111959.0,34.0
111960.0,23.0
111961.0,78.0
111965.0,70.0
111966.0,7.0
111967.0,22.0
111968.0,3.0
111972.0,52.0
111973.0,11.0
111975.0,75.0
111978.0,106.0
111982.0,12.0
111983.0,97.0
111986.0,36.0
111994.0,11.0
111997.0,104.0
112000.0,98.0
112008.0,51.0
112010.0,5.0
112013.0,103.0
112017.0,53.0
112018.0,12.0
112023.0,87.0
112024.0,88.0
112025.0,34.0
112028.0,25.0
112030.0,17.0
112034.0,34.0
112035.0,56.0
112036.0,17.0
112037.0,45.0
112038.0,105.0
112040.0,105.0
112042.0,105.0
112043.0,28.0
112044.0,8.0
112046.0,3.0
112047.0,20.0
112050.0,29.0
112052.0,52.0
112063.0,37.0
112071.0,6.0
112072.0,97.0
112078.0,12.0
112080.0,81.0
112084.0,12.0
112086.0,102.0
112087.0,17.0
112092.0,23.0
112098.0,21.0
112099.0,106.0
112101.0,102.0
112103.0,105.0
112111.0,52.0
112116.0,85.0
112120.0,41.0
112121.0,18.0
112124.0,15.0
112125.0,9.0
112127.0,72.0
112134.0,18.0
112138.0,12.0
112141.0,23.0
112142.0,13.0
112144.0,32.0
112145.0,4.0
112147.0,96.0
112150.0,18.0
112151.0,107.0
112152.0,20.0
112154.0,63.0
112156.0,28.0
112163.0,52.0
112164.0,2.0
112168.0,30.0
112170.0,17.0
112172.0,78.0
112173.0,25.0
112174.0,10.0
112176.0,4.0
112184.0,77.0
112185.0,77.0
112189.0,9.0
112191.0,6.0
112195.0,96.0
112196.0,30.0
112202.0,13.0
112204.0,15.0
112208.0,105.0
112209.0,4.0
112210.0,106.0
112214.0,107.0
112221.0,58.0
112223.0,48.0
112224.0,31.0
112231.0,26.0
112246.0,28.0
112247.0,57.0
112257.0,12.0
112258.0,107.0
112269.0,19.0
112270.0,92.0
112278.0,14.0
112279.0,18.0
112281.0,14.0
112285.0,33.0
112288.0,81.0
112292.0,10.0
112299.0,9.0
112303.0,103.0
112305.0,51.0
112306.0,9.0
112307.0,7.0
112311.0,25.0
112312.0,108.0
112313.0,38.0
112319.0,40.0
112324.0,106.0
112327.0,21.0
112332.0,65.0
112333.0,44.0
112334.0,7.0
112340.0,58.0
112341.0,96.0
112343.0,10.0
112344.0,60.0
112345.0,83.0
112356.0,9.0
112364.0,9.0
112370.0,10.0
112372.0,27.0
112375.0,11.0
112379.0,9.0
112387.0,11.0
112392.0,8.0
112393.0,5.0
112395.0,1.0
112414.0,4.0
112417.0,76.0
112419.0,18.0
112420.0,29.0
112422.0,4.0
112432.0,24.0
112433.0,109.0
112434.0,56.0
112439.0,109.0
112440.0,107.0
112442.0,3.0
112445.0,8.0
112446.0,27.0
112454.0,31.0
112455.0,6.0
112456.0,107.0
112457.0,22.0
112458.0,13.0
112459.0,106.0
112461.0,5.0
112462.0,27.0
112469.0,85.0
112472.0,76.0
112476.0,104.0
112477.0,103.0
112485.0,35.0
112489.0,17.0
112490.0,103.0
112491.0,35.0
112493.0,28.0
112495.0,106.0
112497.0,34.0
112498.0,37.0
112500.0,68.0
112503.0,106.0
112510.0,10.0
112515.0,46.0
112516.0,106.0
112517.0,17.0
112519.0,98.0
112520.0,14.0
112521.0,61.0
112532.0,103.0
112535.0,11.0
112536.0,105.0
112546.0,86.0
112548.0,14.0
112551.0,19.0
112552.0,15.0
112556.0,62.0
112562.0,15.0
112564.0,36.0
112567.0,95.0
112579.0,97.0
112580.0,20.0
112581.0,105.0
112583.0,35.0
112590.0,90.0
112595.0,56.0
112596.0,6.0
112598.0,10.0
112599.0,12.0
112605.0,30.0
112607.0,107.0
112611.0,99.0
112618.0,37.0
112619.0,107.0
112620.0,104.0
112622.0,8.0
112624.0,106.0
112627.0,80.0
112628.0,22.0
112630.0,29.0
112632.0,62.0
112633.0,64.0
112638.0,106.0
112640.0,22.0
112642.0,7.0
112643.0,98.0
112645.0,77.0
112648.0,106.0
112654.0,107.0
112668.0,31.0
112670.0,46.0
112672.0,87.0
112677.0,11.0
112686.0,63.0
112694.0,4.0
112696.0,22.0
112705.0,0.0
112706.0,106.0
112709.0,7.0
112710.0,29.0
112711.0,106.0
112713.0,107.0
112717.0,71.0
112718.0,100.0
112723.0,9.0
112724.0,41.0
112736.0,60.0
112739.0,32.0
112743.0,73.0
112744.0,17.0
112749.0,84.0
112750.0,98.0
112753.0,49.0
112757.0,7.0
112766.0,18.0
112768.0,13.0
112772.0,92.0
112773.0,2.0
112774.0,57.0
112776.0,64.0
112781.0,11.0
112782.0,99.0
112786.0,0.0
112792.0,16.0
112794.0,106.0
112796.0,12.0
112799.0,10.0
112805.0,75.0
112809.0,23.0
112816.0,10.0
112820.0,107.0
112823.0,106.0
112825.0,21.0
112836.0,20.0
112841.0,107.0
112843.0,33.0
112845.0,103.0
112862.0,106.0
112870.0,5.0
112872.0,14.0
112874.0,23.0
112882.0,103.0
112883.0,97.0
112887.0,19.0
112890.0,13.0
112904.0,10.0
112905.0,48.0
112910.0,27.0
112914.0,33.0
112916.0,95.0
112920.0,107.0
112922.0,103.0
112924.0,107.0
112934.0,68.0
112935.0,6.0
112940.0,31.0
112945.0,106.0
112948.0,64.0
112949.0,13.0
112950.0,11.0
112951.0,24.0
112957.0,3.0
112959.0,107.0
112960.0,79.0
112961.0,34.0
112973.0,21.0
112974.0,10.0
112976.0,17.0
112980.0,13.0
112983.0,5.0
112988.0,100.0
113003.0,12.0
113004.0,94.0
113005.0,76.0
113006.0,16.0
113008.0,65.0
113012.0,106.0
113013.0,101.0
113015.0,34.0
113016.0,18.0
113018.0,13.0
113020.0,13.0
113026.0,70.0
113029.0,36.0
113037.0,12.0
113038.0,34.0
113044.0,11.0
113050.0,41.0
113051.0,106.0
113059.0,12.0
113064.0,17.0
113070.0,41.0
113073.0,13.0
113079.0,9.0
113082.0,57.0
113085.0,29.0
113086.0,87.0
113095.0,25.0
113097.0,100.0
113102.0,38.0
113104.0,6.0
113107.0,69.0
113108.0,40.0
113110.0,24.0
113111.0,46.0
113116.0,31.0
113118.0,107.0
113119.0,3.0
113122.0,106.0
113126.0,15.0
113128.0,69.0
113132.0,40.0
113135.0,23.0
113139.0,52.0
113140.0,39.0
113141.0,38.0
113150.0,10.0
113162.0,23.0
113164.0,20.0
113167.0,41.0
113168.0,21.0
113175.0,15.0
113176.0,24.0
113180.0,23.0
113181.0,61.0
113183.0,93.0
113185.0,105.0
113187.0,15.0
113190.0,109.0
113192.0,107.0
113201.0,107.0
113206.0,106.0
113208.0,16.0
113210.0,70.0
113212.0,11.0
113213.0,68.0
113217.0,27.0
113220.0,79.0
113225.0,3.0
113228.0,100.0
113230.0,7.0
113231.0,20.0
113235.0,10.0
113236.0,11.0
113237.0,10.0
113238.0,102.0
113241.0,24.0
113243.0,60.0
113250.0,2.0
113251.0,16.0
113252.0,12.0
113254.0,27.0
113258.0,7.0
113271.0,101.0
113277.0,4.0
113281.0,62.0
113285.0,12.0
113287.0,14.0
113292.0,47.0
113295.0,99.0
113299.0,12.0
113300.0,17.0
113303.0,11.0
113304.0,4.0
113305.0,13.0
113312.0,8.0
113317.0,6.0
113318.0,55.0
113320.0,10.0
113332.0,12.0
113337.0,25.0
113340.0,28.0
113341.0,67.0
113343.0,103.0
113349.0,107.0
113353.0,107.0
113354.0,14.0
113358.0,101.0
113361.0,14.0
113364.0,27.0
113368.0,26.0
113369.0,19.0
113373.0,8.0
113375.0,104.0
113379.0,16.0
113381.0,28.0
113382.0,38.0
113384.0,6.0
113388.0,104.0
113389.0,85.0
113390.0,20.0
113391.0,3.0
113394.0,7.0
113395.0,105.0
113396.0,4.0
113397.0,27.0
113399.0,33.0
113405.0,92.0
113410.0,13.0
113412.0,3.0
113413.0,81.0
113415.0,14.0
113418.0,11.0
113422.0,36.0
113424.0,58.0
113427.0,12.0
113428.0,39.0
113431.0,13.0
113438.0,81.0
113441.0,8.0
113450.0,6.0
113451.0,63.0
113454.0,21.0
113460.0,52.0
113468.0,18.0
113469.0,105.0
113471.0,14.0
113476.0,15.0
113480.0,84.0
113483.0,10.0
113484.0,24.0
113491.0,11.0
113497.0,94.0
113502.0,106.0
113504.0,21.0
113505.0,85.0
113507.0,19.0
113508.0,36.0
113510.0,14.0
113511.0,10.0
113518.0,104.0
113519.0,14.0
113523.0,100.0
113526.0,18.0
113528.0,36.0
113531.0,21.0
113533.0,106.0
113534.0,9.0
113540.0,68.0
113549.0,9.0
113551.0,15.0
113553.0,9.0
113556.0,48.0
113558.0,107.0
113560.0,46.0
113561.0,15.0
113566.0,15.0
113567.0,35.0
113569.0,80.0
113574.0,102.0
113575.0,51.0
113581.0,100.0
113587.0,9.0
113590.0,16.0
113592.0,15.0
113596.0,15.0
113597.0,97.0
113598.0,45.0
113605.0,94.0
113611.0,18.0
113614.0,18.0
113615.0,46.0
113619.0,14.0
113624.0,1.0
113626.0,17.0
113629.0,61.0
113632.0,92.0
113637.0,69.0
113638.0,37.0
113642.0,99.0
113643.0,55.0
113645.0,4.0
113646.0,17.0
113647.0,9.0
113649.0,12.0
113653.0,99.0
113655.0,27.0
113657.0,108.0
113660.0,106.0
113661.0,105.0
113668.0,95.0
113669.0,54.0
113670.0,75.0
113677.0,40.0
113680.0,12.0
113681.0,108.0
113683.0,103.0
113685.0,12.0
113690.0,14.0
113691.0,12.0
113694.0,21.0
113696.0,8.0
113699.0,54.0
113700.0,16.0
113703.0,32.0
113705.0,15.0
113712.0,27.0
113716.0,16.0
113717.0,101.0
113718.0,2.0
113721.0,24.0
113722.0,97.0
113724.0,42.0
113725.0,35.0
113728.0,107.0
113729.0,42.0
113736.0,73.0
113740.0,92.0
113741.0,97.0
113742.0,66.0
113744.0,27.0
113746.0,15.0
113753.0,4.0
113760.0,16.0
113761.0,34.0
113762.0,20.0
113763.0,105.0
113766.0,9.0
113771.0,15.0
113773.0,9.0
113774.0,8.0
113776.0,59.0
113779.0,104.0
113783.0,17.0
113788.0,9.0
113792.0,106.0
113793.0,95.0
113795.0,69.0
113798.0,2.0
113800.0,16.0
113803.0,108.0
113804.0,106.0
113805.0,97.0
113811.0,25.0
113814.0,25.0
113815.0,105.0
113816.0,31.0
113819.0,26.0
113820.0,5.0
113822.0,13.0
113826.0,21.0
113827.0,26.0
113829.0,28.0
113833.0,99.0
113834.0,14.0
113846.0,78.0
113848.0,75.0
113852.0,67.0
113857.0,44.0
113860.0,72.0
113861.0,93.0
113862.0,7.0
113863.0,8.0
113865.0,26.0
113870.0,31.0
113874.0,103.0
113875.0,23.0
113878.0,99.0
113880.0,52.0
113881.0,97.0
113883.0,14.0
113884.0,65.0
113890.0,16.0
113892.0,101.0
113896.0,6.0
113897.0,8.0
113898.0,16.0
113905.0,8.0
113907.0,14.0
113908.0,12.0
113911.0,52.0
113913.0,9.0
113917.0,75.0
113918.0,51.0
113922.0,3.0
113924.0,29.0
113931.0,15.0
113934.0,12.0
113939.0,28.0
113940.0,31.0
113946.0,106.0
113956.0,14.0
113957.0,89.0
113958.0,62.0
113960.0,18.0
113963.0,96.0
113967.0,32.0
113968.0,107.0
113970.0,64.0
113971.0,50.0
113972.0,107.0
113982.0,46.0
113996.0,68.0
113997.0,16.0
114000.0,107.0
114003.0,24.0
114007.0,28.0
114011.0,9.0
114014.0,38.0
114026.0,16.0
114028.0,36.0
114032.0,23.0
114035.0,28.0
114036.0,28.0
114048.0,15.0
114058.0,7.0
114060.0,18.0
114062.0,82.0
114063.0,11.0
114064.0,13.0
114073.0,11.0
114075.0,11.0
114077.0,105.0
114078.0,106.0
114079.0,13.0
114080.0,62.0
114081.0,102.0
114083.0,19.0
114088.0,47.0
114089.0,5.0
114105.0,5.0
114107.0,97.0
114109.0,49.0
114110.0,106.0
114111.0,16.0
114114.0,19.0
114119.0,8.0
114120.0,12.0
114121.0,13.0
114125.0,96.0
114126.0,17.0
114127.0,60.0
114129.0,77.0
114131.0,26.0
114132.0,30.0
114135.0,106.0
114141.0,91.0
114144.0,106.0
114146.0,16.0
114148.0,24.0
114157.0,12.0
114158.0,104.0
114161.0,63.0
114163.0,1.0
114165.0,7.0
